Sender_Address,Recency,Frequency,Monetary,Segment,Churn
0xb84b35f1865361506c3b346f74d79ea10f156539,49,1,6.81964716,Low Value,1
0xb84c54372451c606993160eaab2078a2ca62a768,35,1,4.15794101,Low Value,1
0xb84e49ba3bddeb8c0ff1795f1c3d69681710ff24,55,1,5.45079258,Low Value,1
0xb850dc7dbdc36dd62dc2275e6a39b586920915da,14,1,2.43964988,Low Value,0
0xb85111972edfb9bf70e9178f26255c54975a0d0a,22,1,6.04190078,Low Value,0
0xb8514104af0de8316c3e51ff30eb76b0d57ded1d,1,1,6.64193611,Low Value,0
0xb852a6db7e87823d173a638905b0b942915367cc,39,1,4.74815421,Low Value,1
0xb8564ff60f62dd2e333ea7ff37265d8ccb6b1bb9,44,1,9.98605484,Low Value,1
0xb8587489abc218f536fcad294f4458f1ec17b342,37,1,13.14800616,Low Value,1
0xb85b29e5f9cd52776d912c8cf1720c278ce26b76,65,1,3.55292728,Low Value,1
0xb85b439de9ab5c7895477cfd54f274cda5457df9,67,1,2.09161365,Low Value,1
0xb85b96ce0a5d2e9f0f5f3f03e0460cd9bcfe18d1,4,1,0.06195183,Low Value,0
0xb85b973c1d29af3c3889fc5996665a43ac257ae5,45,1,2.97087011,Low Value,1
0xb85c83accd7789eeca116cbbed4ccf7f0a9b80f2,41,1,9.76745594,Low Value,1
0xb86078e3ae608aac77fc7f11df340d005ae9c526,30,1,14.45874105,Low Value,0
0xb860cbd492f42623faea59603e6d072ef106e909,46,1,9.6106513,Low Value,1
0xb861cc3d1dddd76607056d624e2e11b11e0618bb,67,1,14.05209575,Low Value,1
0xb86607afb05c464232c23df21895eb2b9da89d08,29,1,11.00767853,Low Value,0
0xb867e9eb19b2c2849133e7a18c6a54a8ea276322,28,1,0.89658807,Low Value,0
0xb868d5e825e822e6a959ed211dbc0975e9c1c70c,53,1,6.22142108,Low Value,1
0xb86b6f8379c5770239fc576529ca37550f775e54,9,1,11.09473302,Low Value,0
0xb86b8a93affc04b7c596bd3175d67b4308fec04f,64,1,3.96809489,Low Value,1
0xb86d9d8205539567377376c14b5ee510ec701c18,24,1,4.44264081,Low Value,0
0xb8700ef37af517ed0b1ed5365d6501c0c60a3b0e,42,1,1.26377189,Low Value,1
0xb875d0b65ff09329cb31260d78956726154a6202,48,1,4.23760697,Low Value,1
0xb878abf1880ff5088c2da413182fd0139917dbe1,50,1,5.77956476,Low Value,1
0xb878ae005bed0d05c68ffdf068d5838c279457f3,50,1,1.64104483,Low Value,1
0xb8794de71ded2685093ac00193838f616c61a96a,10,1,2.10905436,Low Value,0
0xb87b1d022c56d3181340c004c2f00f0b4c8b9928,36,1,12.31315304,Low Value,1
0xb87c181010c6ece0ff25760009d6d82575065e51,0,1,0.03745245,Low Value,0
0xb87eaed263e53c3146aa6088335944bd11889703,64,1,2.68940423,Low Value,1
0xb8808599de291665e7314dc0d6be2e1b2abf8337,41,1,8.19046703,Low Value,1
0xb880d0cd73ba82a6d23c350bea4616ed53f0dd0d,13,1,10.75737086,Low Value,0
0xb88346e3bdc1967fde1f1fcac398e0688f5f9599,30,1,14.17056896,Low Value,0
0xb884dc772cecb1e72d0874fb1054ef355bd1a62c,26,1,2.67292147,Low Value,0
0xb8852586b5325cbc95c5bb8d07a42052310854d4,44,1,1.38230974,Low Value,1
0xb886e5fd6fbb9aa5620af6bc29d63f507570a9b0,4,1,0.54250865,Low Value,0
0xb887117c729c7417e78423a997882c5a2b9a9784,9,1,11.11017313,Low Value,0
0xb88d605f7744d058e39adfa59eaf64e194e2469e,62,1,10.21702443,Low Value,1
0xb8905c58a23b786e547796e26acecb8fa1971252,20,1,11.25441473,Low Value,0
0xb890d8084c051e4b4a56047b50450876dfde3328,31,1,9.53301999,Low Value,1
0xb8919b1814b1429e2489d27fcfcf9ad9e1e66f6c,61,1,2.84754941,Low Value,1
0xb892c9fef41078935ab709b3737f33cdbaa7bff1,5,1,0.44529766,Low Value,0
0xb89531921ae8adb6c01b5a8ef422da4ba0db03b9,21,1,12.00953094,Low Value,0
0xb8956528dd5bbd2f037da99a839f5a7374323ffb,44,1,1.48408987,Low Value,1
0xb89746923d3017578fefe11422309552eaa838a1,23,1,6.8293448,Low Value,0
0xb897da11a43b196f18bff0671d4b6ac4c5448753,18,1,3.9414519,Low Value,0
0xb898475e8a913cdf1f728efae5ebd8f0ac163137,41,1,14.7222489,Low Value,1
0xb89894869c164ddf11c13325e1a35d58e1de06da,45,1,13.82506032,Low Value,1
0xb89b8c2ae309807dab635c9236bea1ae7711864e,63,1,10.33427521,Low Value,1
0xb89ba42c82d42f54725418e200977a8277b34cb7,51,1,4.97858859,Low Value,1
0xb89bd32e70bd9904171f652dc49fce7d0631ede3,16,1,3.81958313,Low Value,0
0xb89e0f964ae97310defca00e4c42bdcca993dc32,67,1,9.04044555,Low Value,1
0xb89e85a423e57762314bf6438c72c821b4bf1f1f,35,1,6.0018316,Low Value,1
0xb89ea2d28d7c9d495a06a0c40b8797aff18cacc8,39,1,6.17170624,Low Value,1
0xb8a06dff1f2a2d3c5dc74166cfc46e33e00dedbc,57,1,11.23280809,Low Value,1
0xb8a0c3e3a3932fcf3466274451782a72ceb2cd56,33,1,5.3702341,Low Value,1
0xb8a3c7b5801d19671661ace40c625f05244e94ed,60,1,8.61006235,Low Value,1
0xb8a6a5597d73eba202571f69647af2729ab159fb,11,1,10.40721308,Low Value,0
0xb8a9aeed431fb971e835dd41155372707780642c,51,1,10.70717163,Low Value,1
0xb8ab7a43f74a089cb27311bee48593aeb855d418,12,1,13.80537182,Low Value,0
0xb8adaf1a4847021e7cab6a563bef0c5e1b3e7093,24,1,0.95003977,Low Value,0
0xb8afaf5a524865dd7cad676f3e6ec0947df1a467,66,1,10.48878196,Low Value,1
0xb8b0810d1d2233e3b21db3dd3cbef4df5210a4ae,21,1,11.45880131,Low Value,0
0xb8b0f15c06e0f90b062ebc0d69e63b466f1d5e23,54,1,7.11549145,Low Value,1
0xb8b117be05b192389f63e8742c9de9ed0ae6fbd4,65,1,4.05513002,Low Value,1
0xb8b399c20af8bac02c81ec3e23b3eadd0b27a162,42,1,13.24213986,Low Value,1
0xb8b57ba03379914469d868c6c00153b0333c0cfc,2,1,4.71235713,Low Value,0
0xb8b6e316db75bb0618b1a3ba1d3e2bb76dd51944,58,1,14.21996836,Low Value,1
0xb8b6ed402d505b4f7b883b317d88f00175ef5b02,45,1,4.59077465,Low Value,1
0xb8ba79f7cf50bb99610057d745707a3f468fe1e9,46,1,12.46119554,Low Value,1
0xb8bc547d3d013996f59abf2ca54b877bf4933b04,60,1,7.65119694,Low Value,1
0xb8bda4b9d1bc29e7b70e8c1c8d6717d4e6b431d6,53,1,3.63125827,Low Value,1
0xb8be6239dadefead384ec408dad63d7597f7ea5a,40,1,6.19327685,Low Value,1
0xb8bf42e37b2fc902f3feced393cb52993e291a62,18,1,14.74795963,Low Value,0
0xb8bf913996fc3d320ce1ee79621029f8a5a25dc7,17,1,7.77733608,Low Value,0
0xb8bff9ed60fe294d9911c057cb7cf463a96a107d,8,1,14.2716881,Low Value,0
0xb8c023f7d13500c5dae3a66a2943452ce7482a76,0,1,7.28721468,Low Value,0
0xb8c0c2656f9b9fb625a68c26025d5a7f10ad9693,63,1,12.78373476,Low Value,1
0xb8c16c2502587ddcb6cb4519135ea0ff177628f7,45,1,10.96764687,Low Value,1
0xb8c2337b4ec2ad64d2eb40d7d497b21258e9c79c,18,1,7.33751608,Low Value,0
0xb8c3cdb934c152275da178f9351c9ec836925155,23,1,11.43138832,Low Value,0
0xb8c3ddf258a11391a68ca9a1274a28fc4b4b2333,10,1,10.02193507,Low Value,0
0xb8c5509f01e7eb67e89404ad3c60ec6862a68f87,15,1,0.58256541,Low Value,0
0xb8c58c12c107c1a482f1f72f343cc64a78300ebe,37,1,2.33941997,Low Value,1
0xb8c6c2a9c362d4431dad4e659b19a008f7403df8,22,1,4.96977253,Low Value,0
0xb8c7474820f898c92076bfa5f9a9f2ed61a89ebe,52,1,5.30323455,Low Value,1
0xb8c922ec74218df087001c850e4aa9670189b2e8,10,1,9.69413301,Low Value,0
0xb8c92837197e47f8b0288ff99316070ef1583525,22,1,6.33013966,Low Value,0
0xb8c958db396a01649ece22608f5dd9b19e9644cb,42,1,1.19031035,Low Value,1
0xb8c96b02ce1821ba2e24006995297e19f72f6ce7,15,1,2.36153415,Low Value,0
0xb8c99de1b50088a2014cb37a5232aa3a38786aa2,31,1,8.90756047,Low Value,1
0xb8cb2ecf9f0063d290b5c1eb99b8e2a86a9a13ea,65,1,10.44006636,Low Value,1
0xb8cbdf09a2bb298d7c9b25e64da3e45a96289adc,22,1,8.77781799,Low Value,0
0xb8ccc588d3f399ff1e0378f531179fb24e5bbe22,4,1,14.68358898,Low Value,0
0xb8cd2fc79d8ee1ce2e9b8acff49823b411e2b050,32,1,14.16912329,Low Value,1
0xb8cd72d58eae52c6cc0159df43567ab53fad6ee9,43,1,3.4752814,Low Value,1
0xb8ce11a6afe56587058441291d2b33326e1bbf16,38,1,9.57573222,Low Value,1
0xb8d04f009d6abffa8078837da5024bb1383441ba,62,1,10.20425057,Low Value,1
0xb8d0a7e0edb51b86e618615cbc6e78c896483332,22,1,4.91925761,Low Value,0
0xb8d12d6632119ab43e5f195fbf4b09d33bf6d9b5,31,1,6.64891675,Low Value,1
0xb8d151bf0e57931b51f4b5410a57fd357f6d73bd,7,1,5.59684549,Low Value,0
0xb8d2158633e6d34fc38ed91fc10030c74dbc0734,24,1,11.7227738,Low Value,0
0xb8d23bdb330fcea67a6fd915ec18ffa7056697aa,52,1,10.56255547,Low Value,1
0xb8d298134cd7d05de6b20aeef121fb847b581382,64,1,7.28325207,Low Value,1
0xb8d3589fe97ccaa53db0752400a8bcb73e75687a,51,1,6.39423133,Low Value,1
0xb8d40dd11f3a9bb48129c67e612f2e9109b47004,27,1,7.51185275,Low Value,0
0xb8d4b2554becf466f6ed34311548ddd0c539fac7,5,1,12.54059132,Low Value,0
0xb8d4f706d2a08c00b2ddc9bc3707265f81d937f2,30,1,8.67253462,Low Value,0
0xb8d5c59c8bd7ad0f44563ce30e065f4537153c07,14,1,1.79929691,Low Value,0
0xb8d5de38d112472be53ac04d635a892b0b2ac186,1,1,12.14929372,Low Value,0
0xb8d91feee20bd8ffb6fab080ac176cb240b25d39,58,1,1.26597049,Low Value,1
0xb8dc48b491abf9dc804b12a80cde51c4a70a698d,59,1,12.66615136,Low Value,1
0xb8dc8e15f9a21bd12b498736e35abe4aea2cdc95,0,1,12.07978548,Low Value,0
0xb8dcb9f7e4991e7e7aef5c18fa92d6800b2f988a,37,1,12.69308835,Low Value,1
0xb8dd22467aa478c4969f5a1fbf04a58e6b755806,30,1,0.50849527,Low Value,0
0xb8de2096cfa3a90dc11b94a091af3c86771092e5,47,1,2.66232091,Low Value,1
0xb8de7e098a3803c146333a5f862ca28d1cfa11eb,14,1,10.49609583,Low Value,0
0xb8deee74aec53d30daf8f33f83d5b5ea2c3ca7ff,2,1,2.27481756,Low Value,0
0xb8df2ae9b39057bcd493190da9f7854632021388,48,1,12.84194507,Low Value,1
0xb8df7d1db75ca7d20c35436d117089da9b13975d,31,1,10.5485252,Low Value,1
0xb8e042b40ccc2981a33bec89280c5e6885fa570a,51,1,3.21483448,Low Value,1
0xb8e065019c492ba274643f937685c88d51c6da22,22,1,2.47650812,Low Value,0
0xb8e104cbab09f78ac1d2d7255685a9d056c5f1fa,59,1,13.79899484,Low Value,1
0xb8e1e1a42cbdec2bca696802f0269ca48280c1b7,33,1,13.9643362,Low Value,1
0xb8e47f43385463083f835cd1d8f2484bc450d1f5,27,1,14.27651299,Low Value,0
0xb8e48ad90b1c5f386d3512844f190909722be24c,36,1,4.93412896,Low Value,1
0xb8e60cd496a12f10f6b60e7ab6dbcfa976468008,15,1,2.99805143,Low Value,0
0xb8ef2a8ad54fd3eb97fe27fb8d690aa9517d321e,2,1,5.34610512,Low Value,0
0xb8ef2b16f3bee7743e09a7ac5cfa37503d42bd3c,57,1,13.33115433,Low Value,1
0xb8f18e319222bdecfe55dda379c51129659e0b29,15,1,11.22640631,Low Value,0
0xb8f33f0bd93ae8f4d32e4ede20e74a954e06c26c,16,1,6.11096755,Low Value,0
0xb8f43fd98e94d9c17c285b72a1e4d5fd13068002,3,1,14.66743979,Low Value,0
0xb8f449c7a8320bd2392763d2ad877090cd0206d8,36,1,12.64363447,Low Value,1
0xb8f6457eb9bb37e33eb50d7c8ef5abfb8a5dc606,10,1,12.85206659,Low Value,0
0xb8f695160f663e1d98f3d53cfe2311fca6703d69,25,1,11.32955219,Low Value,0
0xb8f97bb2d06f923c57570a361176a6b1bfd66b8b,57,1,3.30424298,Low Value,1
0xb8fa7478cfa4a1738ec9bc1595f1fb77c3ce49e1,35,1,11.19216446,Low Value,1
0xb8fa7f434de3f7a63e16f51a7ec660f622db44da,30,1,1.81903681,Low Value,0
0xb8fc5040dc5577e864ee3ed800231b4ee7b605c1,18,1,5.88153175,Low Value,0
0xb8fcd54bf3caeef2f4ff47d6a5a8bee8ee4834b2,25,1,8.47114316,Low Value,0
0xb8fdb36749462ecb69f0521755a35e5fb6fa65cd,42,1,3.61916685,Low Value,1
0xb901779ea06bb4716c0d96ae746866e5d7029cc2,48,1,11.6360173,Low Value,1
0xb9032f280e02e40120c0ce34cda1bf35c9d2191c,61,1,4.58538337,Low Value,1
0xb90533c8e54fb20069648a00ca7555e62ab2bf09,26,1,0.53290183,Low Value,0
0xb90774110925b05602cf633c3b8edbb32d4541db,17,1,12.9486915,Low Value,0
0xb907bc7f01eafbf2379b7274ead47f8fb1f7c89c,22,1,2.26539633,Low Value,0
0xb908dd94d6275cbc1d7f71319d01f7663668ce50,34,1,13.90844586,Low Value,1
0xb90b1b0a98b2b4b3e4b6d2529266ab72fdd3b225,67,1,5.07619656,Low Value,1
0xb90b8dcc0b0cce4ef3192a4e647d6d76339946f7,32,1,5.72266599,Low Value,1
0xb90cfbd3c303362942ac56a6a672889efcf2c8b5,20,1,4.25261327,Low Value,0
0xb90de65ce1aacd1f5da2371652863ff8758c5c38,25,1,1.66231002,Low Value,0
0xb91096d0eb4baaffaef4debdfc6802f90df90c15,51,1,10.03884515,Low Value,1
0xb912545d01e016e1fcd40e5e760a7712853bd272,45,1,12.09461999,Low Value,1
0xb912f651a1b8583b84b36020a12ba97ab93ddf10,51,1,3.66853187,Low Value,1
0xb919306ed0087883058349f460f237530e9b3d2e,33,1,0.99669158,Low Value,1
0xb91adab7e9ac353ffdc815b50df6eb54de3c9354,43,1,3.50966508,Low Value,1
0xb91b77452ce425490ff1af8c4fb9417b8d8915b4,40,1,14.08505855,Low Value,1
0xb91caca166392387edb318c88ffc15dac124a229,40,1,12.79622737,Low Value,1
0xb91f165e404715f1cad43b5d7f293b1e6eb4c297,51,1,8.68585341,Low Value,1
0xb920087af3d393af3854a9e9388a74727078f414,48,1,14.15292976,Low Value,1
0xb9213d1e6fd023e01b7d0607af931a4b27d6c012,52,1,1.89888519,Low Value,1
0xb923a231b90928d07c1901dda640efbca303ae7e,4,1,11.29041641,Low Value,0
0xb924d111a6e01ae7e804d852ca70725f25a3373c,48,1,8.83765626,Low Value,1
0xb9253841682d8488c51f9417c9db9935d5e5da0b,19,1,0.36574936,Low Value,0
0xb926dc86dd76599eff830226fdc9fdbbaf409eb8,64,1,7.37007613,Low Value,1
0xb9277ba372f6693320c37e2799281e7a35157b18,68,1,14.26647906,Low Value,1
0xb927c6afaf5f875a8ed896496dd99bc0f0e71597,59,1,14.96348718,Low Value,1
0xb92a519756643e1c915cc38b722bab64580c9ebd,56,1,8.4674068,Low Value,1
0xb92b4ff8b37270ba98fa80710f19713e017018c4,39,1,0.95926922,Low Value,1
0xb92fd81b114fa5d6900f71ac3614071a0d7ee02f,47,1,4.366062,Low Value,1
0xb930858f8745ddddee8d2f3363ee049811ed22ad,21,1,1.62994692,Low Value,0
0xb9335443e5f1066e089e14d450bce019cfe86d67,9,1,13.25558797,Low Value,0
0xb935d1bcd86f67db81b40cf59679ceae0760b4b5,53,1,14.64966627,Low Value,1
0xb936f5eb14cf6f747323d556c315134eaf13b294,24,1,14.44946569,Low Value,0
0xb9373398ab9158a00c493bdabcc3e228d9f795a2,51,1,13.25835751,Low Value,1
0xb93aad479a76b84c3f691d15fbdf0f6aafe4ad65,42,1,0.88354954,Low Value,1
0xb93c15b10c8e8157d0dcfe1f8e24aa7600bf772e,15,1,10.57427697,Low Value,0
0xb93e849cc90c04e7ca693cf93a6711ac39607a62,51,1,9.9121933,Low Value,1
0xb9405578371c025029cbbb2f2549bb47367e5afc,66,1,1.71373373,Low Value,1
0xb9409647dac051c27af6448f632d84dbd98b796f,17,1,12.25158223,Low Value,0
0xb941df25c4d8f03b91a70a6f6a71438cf32704e7,41,1,4.64161844,Low Value,1
0xb94439a512f9e6327522d2ce1b25c5ecd474ccaf,57,1,9.82961989,Low Value,1
0xb9444a6f80430951217d9ae2bccd133b69037596,61,1,0.46051651,Low Value,1
0xb945f09b1ccbe02daca84d84f4548aaaf6aa3620,50,1,1.39306193,Low Value,1
0xb94645178e1c2af59d61c2fec4c5876d2960e566,60,1,13.93689308,Low Value,1
0xb946a1436d4f5586c8f6420df92fd522389bbbfe,59,1,4.51590742,Low Value,1
0xb94881d2a8baaa369a7542e4b7530e0fe79d6a07,38,1,11.4968296,Low Value,1
0xb94addb7e76bc72f303927cee1c7a12563c8cbc2,39,1,1.44730419,Low Value,1
0xb94bb0bbb23dd8ec467b39eb02049791ea61a671,35,1,7.99663157,Low Value,1
0xb94bf95e6743681c3f63bbce67db79080e08599d,16,1,1.47497563,Low Value,0
0xb94cec0783ca7028083f91175c81c779dda5a248,37,1,4.71381944,Low Value,1
0xb94d39415c6b91293772d0acf375e5dae94691fb,41,1,4.15983714,Low Value,1
0xb94e069426d6d3dd90a768d9184c42bc844b6622,56,1,1.15503432,Low Value,1
0xb94fcb69bd3bdaa18005213b1e71bd8e1f8b8c8d,16,1,12.09791615,Low Value,0
0xb9538db1050090dfa30e1482fc807ab926a8fabc,39,1,14.14736149,Low Value,1
0xb953a18db6a85aa81b8378a6d2b56053b9a840f4,36,1,6.47365653,Low Value,1
0xb953bcb1dfaa6f99029832ff75b9dfc8156a11b0,30,1,3.99751669,Low Value,0
0xb9540df2150fba844738db17fb9c7d77786cf8ab,66,1,11.10717583,Low Value,1
0xb95521164a1ccfdab76c5fe1266550e10ed6781f,16,1,3.99019448,Low Value,0
0xb9565a738a25e5c2110c59d335f667bc05afa63c,4,1,8.75317296,Low Value,0
0xb958ddce9ea28a313da3386e46f5bbd1d8277123,13,1,7.69210563,Low Value,0
0xb9591d718482da91eb44c99f4ecab61f872b88b2,42,1,1.50329337,Low Value,1
0xb959b2f26abe2e3eb3c3abed56792c2b91c59af7,65,1,9.23936207,Low Value,1
0xb95a2affded0edd91fb3976a6880b9b8d65956c1,42,1,10.6040196,Low Value,1
0xb95aa5e4aa65aa74af2aceba976d78553c60c585,69,1,5.97177893,Low Value,1
0xb95b7ae05e00256ec5a82ff4b666916fb1a8fc72,5,1,0.99454209,Low Value,0
0xb95cf3784ebd37c1016ccb9861c4413a9345c0fd,67,1,13.97109688,Low Value,1
0xb95fd9d6f94f9a445daac7c769fdedd5c41af101,30,1,4.97118389,Low Value,0
0xb9600d7d63ca855340616897fd785791508fec40,49,1,1.70243513,Low Value,1
0xb96121741a9ad793fe2dcbc6a8b216bb1e01726c,58,1,5.44180014,Low Value,1
0xb963ca3ccce5074313dbb25c17d10f329118aab7,17,1,14.51100263,Low Value,0
0xb9645e324ed7ec5f2300cd156d28763b70d29263,51,1,3.12513706,Low Value,1
0xb9649b5cbc26a8ce5a463fd45bca99cc19b6f9c5,11,1,8.94657138,Low Value,0
0xb965c0ac9f2f9d79931295ddd591ebc369968065,50,1,8.45451184,Low Value,1
0xb9673ef3e0f05424d57e5f86179786027585a8d7,58,1,3.55380085,Low Value,1
0xb9675470961fa00ba75fdfc61803b3ba51f3a2c1,31,1,8.57623543,Low Value,1
0xb967c3e154eda96a3ae84e7e4bea51603e8b29e9,6,1,13.10712461,Low Value,0
0xb969d800d190827fa2e59ed874c9fecaafd9f6e6,31,1,3.26975851,Low Value,1
0xb96a29e088ad410f676d2afae328b092fc89c813,54,1,1.37456501,Low Value,1
0xb96ae26cd18d3ffc3bcf192ba95fda9da8ffa66f,58,1,1.44628127,Low Value,1
0xb96b3a0f7a514ff5cde74f0040974825b854317f,22,1,11.76904177,Low Value,0
0xb96b3bfd98356e3ad6d14c1543c0b075cbcaf4a6,16,1,8.31360904,Low Value,0
0xb96b3ecd41dbf53057c433dede7caed1bb3a6bf9,33,1,6.49877805,Low Value,1
0xb96b456adb9c413508589fe76a661e30b81cf5a3,47,1,5.74404452,Low Value,1
0xb96ba3c0802d3839d8992c6aa7d0408aa29c9b5c,45,1,1.97118928,Low Value,1
0xb96cbcb8ea1b323bec63afeac9ecf6d6c40f25b3,9,1,10.56413142,Low Value,0
0xb96dbf247d3d98aea50194ea16cc6aeff4280f99,64,1,4.90673723,Low Value,1
0xb96e25016dccb4a23f79e1d45c84310b6014a20d,36,1,9.13446149,Low Value,1
0xb972662e87c0ded973d1d525f5488f182ebdaa52,19,1,5.4850565,Low Value,0
0xb972db31015a70c8a698a6165a4d2b466a6611c9,12,1,7.93026343,Low Value,0
0xb9736af34a978c1420222efa57770d38a38f978b,32,1,14.97192588,Low Value,1
0xb97610e2f150121014b6c52bc409e4e3d321b688,35,1,10.64247483,Low Value,1
0xb976cbf85e2047261cb1c7a982cfbc998bd3e6ab,15,1,5.80638852,Low Value,0
0xb976d0373b1cdf91b0c5599d43750b6e89dbc42e,5,1,6.48838969,Low Value,0
0xb9774ad47e664763701db07da64928ecf0231403,43,1,6.68109373,Low Value,1
0xb977b757ab205d0395186fdaac03ccd4b3a2b601,13,1,3.0242288,Low Value,0
0xb978ed745bfd4ce2400897228270e2f3eb5f9db6,13,1,10.84491979,Low Value,0
0xb97907b7f9cb5f281e079fae039b4ba4a7f81ade,53,1,7.68461006,Low Value,1
0xb97c42c43472ac89da9a88173125376be104e5ab,33,1,6.08501352,Low Value,1
0xb97db7773084da5edc5bc4f352dbbb4848712c88,58,1,12.89823436,Low Value,1
0xb97e948b87e2eec6381b4fc0db2099a1345aedb9,8,1,4.5979388,Low Value,0
0xb98102cd547cbb17dcb87ff9d55075eb7c182d35,33,1,5.44160875,Low Value,1
0xb9821b674e1ce0b9bb1902cdc5c344b1cc9f936d,6,1,4.73061494,Low Value,0
0xb982e6d280bca1543659d6f3630a0492c69b06f6,10,1,12.8728097,Low Value,0
0xb983072091b317fbdc4000c0ff161a9afcfaa75d,4,1,13.29738948,Low Value,0
0xb983216a4850e4fb0395321adc435333787d4602,36,1,13.98770691,Low Value,1
0xb987de02b1fb1481af2548383fe130efe773f933,21,1,1.38726975,Low Value,0
0xb987e189cb025bbac45e1cf4f824c0fc7e72a43c,24,1,11.73179886,Low Value,0
0xb987e1ce77fc73b5c11011a4bd0a9b02d441e071,41,1,3.2694994,Low Value,1
0xb98b677bc57a7d73db7676a52f69ad7e002ded8d,43,1,13.4940286,Low Value,1
0xb98b8a534d49ec6ea01f5f4b9e8ca28a6fa15ef7,12,1,1.8545021,Low Value,0
0xb98f2508b8abc81eef94a3ca7bf46fb5e096eeaa,51,1,10.56547817,Low Value,1
0xb98f794ad57b7b01a9655994e915fd964ae747b3,43,1,14.47538027,Low Value,1
0xb98faf0ee23392477005115fa7e0325a2494cfec,66,1,6.17046029,Low Value,1
0xb991b5826d5ac6b574e1c2887795fdf485f2ebfd,52,1,0.03117118,Low Value,1
0xb992e3fec96f38796a968ace83b31d437206d0ac,9,1,5.36580666,Low Value,0
0xb992f498b7f6f8e3f45723b956a9b817c077d309,51,1,0.82139962,Low Value,1
0xb99393790e07af78adc54ddbdcfad0bb3b01580a,13,1,11.0524068,Low Value,0
0xb99438e60affeb57e577783d02fe5b8b87a3de1f,45,1,14.65275266,Low Value,1
0xb99502df5ed253722f236affa6b2ae84d35797ca,9,1,11.19578119,Low Value,0
0xb99581a8a12cac4d26689922d205b858fc047797,29,1,11.90504744,Low Value,0
0xb995972be1191c2c6b14b5c53eb52adc4c0b6eb6,1,1,10.15425979,Low Value,0
0xb996fdc23932619a6e312ff36e08f039e2335ef6,15,1,6.24845297,Low Value,0
0xb997629276c3ec82d3753f1d93f892b874bb11db,67,1,11.16443388,Low Value,1
0xb9987fcf7922ab10b970f0a151f0400d2a77dd9d,11,1,5.20091422,Low Value,0
0xb99902e99596d7b80a93222daa77ba080a2d1913,65,1,11.09517378,Low Value,1
0xb99b731135debec26ed1bc811e67ee6f9e07a4dd,29,1,2.69204532,Low Value,0
0xb99be88a43b44bdedf635abd3cec71c82feabef4,56,1,13.05724955,Low Value,1
0xb99de7d02384c83ead0aff0035b6235098481a44,23,1,10.21474653,Low Value,0
0xb99f4e8d2974c2c41722b93b3c9c67a9e4d05274,2,1,7.20451467,Low Value,0
0xb9a16a0f86c64f16ff13e01e8bdeed237273bd11,12,1,5.10206622,Low Value,0
0xb9a2d8e25be6789795f691987de66ab7a9ef594b,40,1,6.25688176,Low Value,1
0xb9a4f7ba5b60d0dff2a9ce4fd1c99b01ebf4f33f,49,1,9.89871658,Low Value,1
0xb9a6bcb4117672e21fdf83d10b250595bd06d7a1,11,1,7.52481235,Low Value,0
0xb9a8d63bdb2275de1ab92dc6adb7eb80343b083a,1,1,10.64476175,Low Value,0
0xb9a8e1583bfc0c9fa1a41e86b499196479824f38,67,1,2.26774469,Low Value,1
0xb9a9745cfe2ca10ef502b0fda4ed57b90739b427,58,1,5.2378107,Low Value,1
0xb9a9eb38c9fd28259786aa3e9201dd8d002869ef,49,1,13.04933222,Low Value,1
0xb9ab144c7c221ecd48e13687e7df6083ff86d4fa,25,1,10.31964697,Low Value,0
0xb9ad3e2bb7b03dab9ccc7b672b2e27509c965abf,35,1,2.19893039,Low Value,1
0xb9ae788d015a1388b118524732238c21366de73a,10,1,2.05759956,Low Value,0
0xb9af3754e865d27d33437556d8854c2ce481a3ed,41,1,6.55985192,Low Value,1
0xb9b08d33094f0f4fcfca4eef82a77884c3714580,55,1,11.09492277,Low Value,1
0xb9b1e85bde1c2e7c66b6347a842d7e8e85d5041f,34,1,7.49842754,Low Value,1
0xb9b329558cd4e663b127ee3ba7a4c079c25fb38d,34,1,0.90573992,Low Value,1
0xb9b64e10ed06b66e749810ca2dfbb9b62ac3158f,4,1,3.37767676,Low Value,0
0xb9b6b1a9e840664fa236809778da01d206431a2d,62,1,12.18454734,Low Value,1
0xb9b8da4f856b0be8b3453cce0edf3ab6d4acf5fc,30,1,12.2867578,Low Value,0
0xb9bae06aa8d57dc8f180c0cc73aa551bf4b654ed,44,1,13.03249019,Low Value,1
0xb9bc78bd5d3a69bddf60e6dde5e478f5906e2b10,53,1,13.96906051,Low Value,1
0xb9bd6de62e733affea1b7654df12600cd55ff260,6,1,4.50846838,Low Value,0
0xb9bf2ebd1d62ec135bff8a9621c822b26df2858c,30,1,10.84497643,Low Value,0
0xb9bf3584ef4a3df49ed623c720db2181c477d6bb,63,1,3.134467,Low Value,1
0xb9c15a7508982e3dbc8baf4338a1f79bc9616593,23,1,12.94793765,Low Value,0
0xb9c16bff5a0094bb653ca4988c9e0626f0f7bd4a,23,1,1.5779662,Low Value,0
0xb9c273e465ae8f23efd3710a1253deb36cd07e0d,18,1,3.22772459,Low Value,0
0xb9c5978731eb32b7004ced119f26f3de1ef3734e,26,1,6.18164084,Low Value,0
0xb9c793203ce9a363d1dcdbb1eda0078078774e7d,39,1,5.87773734,Low Value,1
0xb9c7d54feba17041d97df52a1dafe7c483bfa670,10,1,10.72302906,Low Value,0
